Date,00:00:00,00:15:00,00:30:00,00:45:00,01:00:00,01:15:00,01:30:00,01:45:00,02:00:00,02:15:00,02:30:00,02:45:00,03:00:00,03:15:00,03:30:00,03:45:00,04:00:00,04:15:00,04:30:00,04:45:00,05:00:00,05:15:00,05:30:00,05:45:00,06:00:00,06:15:00,06:30:00,06:45:00,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00
29/02/2020,401.5,397.49,402.23,393.94,384.91,384.08,379.04,370.61,366,363.41,365.91,357.1,352.87,350.14,350.3,353.33,357.38,358.39,357.32,352.54,355.17,355.78,362.62,361.25,364.17,364.26,366.46,357.97,352.27,353.1,361.3,363.61,362.37,352.63,350.37,346.95,347.96,343.88,341.26,338.91,340.7,347.96,344.88,345.27,339.84,332.02,345.51,366.48,373.85,392.02,398.76,425.64,439.02,441.38,452.78,464.73,481.12,492.2,496.15,501.54,508.13,513.8,520.52,544.31,575.64,596.19,607.98,617.95,625.97,629.73,623.19,631.05,603.95,593.94,573.95,551.53,544.25,524.28,500.39,504.2,495.45,476.77,468.27,465.27,461.71,466.19,462.84,448.63,450.88,458.03,461.87,476.59,478.76,476.2,490.53,501.94
01/03/2020,506.74,521.28,523.61,528.59,534.14,531.09,526.03,525.66,522.2,518.88,522.34,515.72,522.78,527.5,510.9,511.41,520.25,520.5,519.23,519.98,505.42,504.81,498.39,501.2,491.43,496.06,499.02,498.41,490.13,490.45,492.55,481.52,490.72,497.32,501.34,507.75,522.67,522.34,527.17,527.06,524.98,526.67,522.23,525.69,535.06,536.61,534.36,529.95,522.63,523.03,531.55,508.91,493.11,487.87,478.28,458.91,443.34,417.73,385.9,370.05,352.79,324.67,293.56,263.31,228.16,207.43,186.49,177.01,175.97,173.06,175.49,171.02,167.84,165.92,171.48,177.29,181.34,177.05,182.48,187.22,189.91,183.43,170.25,158.62,156.45,156.18,160.14,163.81,168.95,181.59,189.13,188.9,189.4,190.12,187.41,188.06
02/03/2020,192.56,202.28,212.86,213.96,213,213.8,213.58,212.34,205.18,204.33,203.48,202.32,198.8,197.25,198.87,193.29,189.29,181.94,168.61,159.13,146.7,137.94,129.4,124.45,126.42,127.65,128.04,129.38,126.7,121.66,108.83,102.5,99.88,96.41,92.39,93.15,89.96,90.46,91.77,89.51,85.72,84.09,87.74,88.67,92.59,92.12,91.67,89.88,87.35,83.13,79.17,81.59,85.53,87.34,85.2,85.58,87.99,87.32,91.07,90.93,91.42,94.54,94.02,96.42,94.77,91.62,87.29,84.68,83.08,84.03,83.86,82.8,81.98,76.85,70.98,69.31,66.62,61.18,58.86,56.34,54.49,52.43,50.47,48.52,50.06,49.61,49.65,49.46,48.49,47.82,48.56,50.05,53.73,56.17,60.29,64.4
03/03/2020,65.13,62.16,63.08,64.65,68.52,73.1,80.93,88.34,99.52,112.76,115.43,121.83,131.43,133.66,137.95,142.98,154.4,165.6,172.77,177.57,179.48,194.16,196.82,201.47,197.98,195.43,189.62,185.05,177.89,175.44,179.97,175.15,169.95,156.81,155.32,156.15,156.55,153.78,152.81,150.43,154.49,157.2,160.66,173.08,178.97,184.33,178.05,175,177.87,176.92,185.29,177.92,167.67,161.32,163.07,150.57,142.07,123.51,117.11,116.79,106.91,92.49,75.65,76.47,80.68,75.32,66.78,65.76,65.68,58.54,54.15,58.8,61.99,67.89,75.64,77.79,78.93,77.72,81.21,82.91,80.54,81.34,85.3,87.04,91.09,93.69,97.98,103.5,103.05,102.68,102.27,104.02,104.91,103.76,102.29,105.42
04/03/2020,106.2,103.98,106.02,105.66,102.25,101.25,97.63,99.97,103.48,106.36,106.06,104.97,104.09,102.64,100.31,96.98,97.37,98.74,101.71,100.45,96.32,93.65,89.9,86.35,85.72,83.35,81.65,79.15,77.28,76.98,76.25,75.04,72.77,71.09,74.79,79.29,81.49,80.76,83.19,84.47,85.87,86.39,87.29,85.93,90.83,91.49,89.31,93.3,96.47,95.95,98.58,103.15,97.63,90.43,92.02,100,89.99,83.24,78.77,76.76,67.71,65.68,63.27,60.61,54.24,49.71,48.13,41.49,38.34,40.76,40.74,39.98,37.11,37.88,38.49,36.63,33.26,31.4,31.99,34.12,36.67,40.16,44.32,46.29,46.6,48.07,52.77,56.5,59.79,59.3,58.04,56.29,56.94,54.9,54.42,54.59
05/03/2020,54.46,54,54.41,56.75,58.27,56.85,54.35,52.53,50.65,47.97,49.07,48.98,49.54,48.34,47.81,47,48.53,51.17,53.73,57.1,58.13,64.47,65.38,66.88,69.89,68.97,72.94,75.79,77.39,80.4,78.21,74.41,68.27,64.84,59.92,59.99,57.28,58.28,59.67,62.38,68.23,74.07,78.64,84.47,88.75,92.26,100.65,102.25,108.66,112.89,116.66,118.62,119.12,127.23,131.75,146.27,151.31,153.12,160.57,164.29,182.89,199.4,213.69,230.81,244.76,250.88,255.98,254.19,246.77,244.68,243.39,241.02,246.32,250.76,259.12,263.62,270.48,277.02,285.03,288.38,290.13,297.81,299.85,299.23,296.23,295.28,299.96,288.61,274.87,260.09,250.4,242.23,238.02,235.98,235.06,233.1
06/03/2020,238,245.82,250.45,253.47,258.53,259.98,261.34,259.79,265.64,269.03,268.8,276.47,271.97,268.75,266.54,267.16,265.87,265.95,268.11,271.73,277.49,280.42,281.8,287.26,286.41,282.99,285.1,285.75,277.75,282.75,283.86,280.19,275.92,276.36,276.59,273.93,271.42,268.56,273.36,276.84,275.73,279.17,283.77,286.36,289.94,290.78,283.73,280.84,281.72,277.82,270.03,268.97,270.31,262.38,259.39,253.68,252.75,252.53,257.91,259.47,260.41,263.59,258.53,255.18,256.11,258.88,259.29,260.08,256.38,254.96,252.47,253.75,254.14,262.64,259.97,262.33,271.07,269.61,271.08,267.73,262.34,261.52,255.92,255.69,257.9,258.65,261.57,260.27,257.76,254.52,252.47,254.4,247.5,242.58,242.62,240.61
07/03/2020,237.48,231.64,227.95,236.37,238.38,234.16,231.32,233.94,229.02,227.12,223.55,229.27,231.66,228.7,220.96,213.2,209.02,201.51,201.04,198.9,198.51,197.68,194.34,185.56,178.38,167.23,157.47,153.91,149.27,137.05,131.17,127.14,127.05,122.25,120.27,120.86,122.99,124.87,129.84,130.47,131.07,134.92,136.82,132.5,131.24,128.21,139.55,143.06,140.17,143.2,148.06,147.79,139.97,146.36,143.41,139.18,139.15,130.47,122.04,117.91,111.9,93.83,83.65,77.25,68.73,58.4,48.3,44.03,41.88,43.45,45.5,49.49,56.94,68.48,82.71,96.79,109.34,123.61,137.06,150.11,155.69,162,173.51,182.87,195.43,206.77,209.85,213.59,215.31,219.23,220.34,219.84,220,220.64,220.22,217.77
08/03/2020,211.97,212.73,212.96,211.63,211.54,214.11,217.02,218.81,221.78,221.98,224.16,228.28,230.09,233.88,238.67,243.28,248.21,253.06,255.48,258.54,260.41,263.25,263.48,264.15,269.63,273.35,276.71,276.36,281.53,289.94,300.23,307.45,312.11,319.33,328.38,332.78,339.22,357.59,363.34,368,381.69,389.1,393.1,395.3,399.03,400.45,397.03,397.66,391.45,382.64,373.07,361.29,346.87,332.19,325.5,315.18,308.91,299.45,293.94,290.37,279.88,274.15,264.81,265.6,266.31,251.07,249.83,242.16,237.6,229.4,220.56,211.77,206.19,197.72,195,188.61,187.79,186.04,187.43,185.7,180.11,175.93,173.35,168.4,164.01,164.85,161.78,158.3,158.47,155.89,158.18,154.2,158.55,155.29,148.97,145.98
09/03/2020,147.16,154.77,152.18,153.85,150.47,143.48,145.2,143.4,135.86,134.15,130.34,126.57,122.1,118.23,117.78,115.25,113.02,110.11,106.79,106.03,105.82,107.2,104.9,101.42,106.62,109,107.62,109.32,108.53,106.25,102.54,105.31,105.67,113.95,117.15,123.97,134.49,142.21,149.29,153.24,153.35,162.24,167.57,168.9,174.73,174.29,166.54,166.48,159.92,168.1,171.7,174.42,178.45,178.54,182.53,188.05,174.51,165.38,161.72,160.04,150.43,143.47,139.29,133.9,111.59,103.26,101.63,94.94,92.22,99.75,104.26,107.22,112.18,111.17,112.25,120.71,126.73,138.59,147.52,151.38,153.25,158.4,160.63,164.79,166.52,167.43,171.73,182.86,191.23,197.02,199.07,206.61,212.45,221.57,230.66,236.97
10/03/2020,238.43,241.61,251.88,259.94,271.33,276.06,281.46,291.68,308.52,327.3,341.16,354.59,357.06,371.22,389.39,405.66,421.7,437.85,456.68,470.95,481.68,498.95,508.13,509.8,503.45,494.2,487.8,477.88,465.65,457.63,456.35,455.23,462.09,463.14,455.54,444.22,441.67,442.22,441.51,432.83,424.72,422.71,414.11,410.96,405.56,396.32,390.55,388.55,385.03,385.48,378.88,381.47,387.92,392.3,392.04,393.3,403.01,411.23,422.36,432.97,448.16,456.28,461.99,471.43,480.33,490.13,505.31,520.81,527.72,537.58,545.97,555.36,568.52,581.89,588.59,586,592.66,596.8,589.2,583,582.67,589.47,606.7,610.08,602.83,587.86,587.16,579.75,576.86,568.5,567.75,564.28,570.02,574.25,581.83,592.84
11/03/2020,598.11,605.55,608.69,597.72,578.61,563.78,543.48,520.14,502.12,480.66,452.52,425.81,398.63,383.88,363.72,342.09,330.21,317.62,308.38,302.36,300.13,296.05,290.29,286.87,283.38,276.25,268.17,260.14,259,256.2,254.74,261.34,270.42,278.25,289.48,297.14,306.4,316.83,320.82,323.77,329.24,340.89,339.92,337.36,337.81,330.13,330.7,326.92,329.56,330.83,331.65,337.41,340.88,343.57,336.42,331.31,331.31,315.18,310.52,301.8,287.19,274.93,261.06,246.29,240.32,242.48,223.37,217.31,221.25,221.11,222.66,226.86,231.2,246.58,254.43,262.8,271.31,282.84,285.55,292.31,300.75,301.16,303.31,307.7,316.56,334.52,348.21,357.7,365.85,374.68,373.52,378.98,380.23,386.97,394.74,417.56
12/03/2020,445.52,462.78,482.29,480.95,478.17,484.69,487.98,507.2,524.89,530.23,535.39,538.06,544.66,555.89,567.06,572.19,576.75,589.95,597.33,603.28,603.5,616.77,618.58,619.08,613.75,619.98,614.45,619.59,608.64,601.28,591.39,578.88,564.3,562.05,564.83,564.91,569.39,561.14,562.61,572.39,575.5,573.94,568.8,564.52,558.78,563.08,551.09,537.36,537.7,531.41,534.16,528.38,527.98,531.3,514.63,510.34,506.69,497.98,489.01,475.34,461.75,444.57,430.63,422.91,404.53,392.63,393.14,374.95,352.78,331.45,310.49,311.52,323.63,358.09,395.52,399.66,373.73,376.23,378.33,376.59,369.9,350.63,342.09,344.66,344.55,339.31,334.78,339.91,348.19,353.12,362.55,373.72,390.77,398.93,411.44,430.45
13/03/2020,440.31,448.91,458.17,461.26,469.19,465.45,475.04,473.12,477.98,489.07,488.17,485.38,488.46,497.91,518.56,520.91,521.66,516.58,494.61,495.42,488.76,485.78,487.2,500.45,515.09,529.81,531.55,533.98,547.52,553.8,561.86,559.59,565.42,557.88,557.63,557.23,562.91,567.42,563.38,553.75,557.45,554.97,547.83,539.98,531.05,530.11,516.81,510.4,511.98,516.39,519.75,514.48,520.33,516.33,504.81,513.06,502.69,489.06,486.95,478.27,454.7,433.1,416.82,403.9,397.45,378.04,346.53,324.13,297.56,284.57,266.4,252.35,239.68,223.66,213.38,204.6,184.28,168.79,150.59,138.86,124.93,112.84,103.91,97.86,92.94,87.63,80.7,74.29,68.48,63.5,58.6,51.78,44.61,37.95,30.72,27.8
14/03/2020,23.91,19.16,15.93,13.27,10.87,9.31,8.23,6.95,6.16,5.37,5.09,4.78,4.52,4.04,3.78,3.6,4.06,4.35,4.82,5.35,6.62,8.51,10.73,13.56,16.39,18.96,22.11,24.45,26.62,27.26,24.86,22.09,21.15,21.49,23.96,26.92,29.69,33.23,37.85,40.08,41.05,41.23,41.72,41.73,42.46,45.33,47.43,50.38,55.11,59.55,63.32,68.28,70.24,75.22,79.95,85.18,91.12,99.63,107.69,112.32,117.48,125.07,131.02,136.51,136,134.64,133.49,134.36,132.82,140.37,148.96,161.22,172.57,180.03,189.16,200.69,214.78,224.13,229.71,228.75,230.37,235.12,240.95,248.15,249.64,249.97,254.58,260.05,261.52,265.34,272.02,275.99,276.97,274.16,273.19,276.74
15/03/2020,275.76,276.34,283.77,284.12,287.17,289.06,287.02,286.95,289.84,295.44,301.23,299.56,302.41,303.96,309.66,312.58,312.91,318.03,318.32,316.02,317.23,318.46,313.56,310.25,313.09,306.09,302.62,301.69,296.41,291.38,290.63,288.76,289.73,290.59,297.73,298.43,296.96,304.77,306.34,311.07,321.34,333.95,341.89,357.69,356.25,350.66,363.98,362.02,361.34,368.29,373.64,369.08,369.95,381.82,373.28,371.81,359.81,338.08,324.09,303.34,289.24,267.77,252.88,234.3,212.72,193.75,180.58,168.24,161.86,155.79,160.11,161.82,167.02,171.7,180.13,178.89,174.74,175.19,178.05,179.15,178.54,179.25,177.19,178.96,172.61,168.45,161.22,154.34,151.09,147.11,142.65,142.04,136.29,131.08,128.19,127.7
16/03/2020,122.85,118.75,115.81,117.21,120.99,121.25,121.68,122.79,121.95,122.36,123.1,122.4,118.92,117.82,116.71,119.86,122.41,123.88,120.75,116.47,113.94,112.63,110.02,103.63,98.08,90.29,86.14,81.2,75.67,69.61,62.09,56.68,52.93,50.88,47.9,45.76,45.09,48.19,53.11,60.87,65.39,68.09,69.01,71.36,70.11,69.68,68.36,64.59,61,56.88,55.46,54.03,51.4,52.29,49.96,46.9,46.2,44.17,42.46,41.22,38.94,37.04,36.76,36.61,35.9,34.5,33.17,30.52,28.47,28.74,26.47,25.79,25.93,24.98,23.34,22.24,21.33,20.28,17.49,14.68,12.49,10.57,8.29,6.12,4.98,4.88,5.02,5.1,4.86,4.61,4.96,5.24,6.36,7.98,8.72,10.25
17/03/2020,12.03,14.75,17.37,20.61,24.31,26.84,33.2,38.41,41.1,45.08,49.53,50.59,53.02,52.85,54.62,57.11,59.46,63.92,67.71,74.3,80.3,85.44,90.78,95.42,96.95,98.52,99.01,94.42,90,90.51,89.08,93.06,97.43,98.12,100.52,103.98,102.88,107.69,123.73,136.73,149.11,168.15,182.19,185.98,185.37,189.29,191.8,186.68,181.83,183.73,178.07,175.98,166.9,158.57,160.16,158.32,156.29,153.32,149.86,148.14,138.23,135.66,123.65,112.56,102.98,95.61,86.73,82.68,79.32,75.75,72.72,75.29,77.23,78.28,79.08,80.95,81.45,85.36,86.6,91.87,97.25,99.35,103.11,106.9,112.16,122.31,130.19,134.22,138.11,142.43,146.57,150.45,156.97,157.78,165.07,172.84
18/03/2020,178.23,183.84,190.73,198.47,202.13,203.84,202.75,202.43,206.54,206.75,211.24,212.2,214.99,220.47,225.35,232.67,236.72,242.29,245.04,244.28,245.35,247.45,247.85,243.88,238.37,237.32,231.66,225.38,222.38,221.66,219.03,216.16,212.84,210.26,214.15,215.82,220.08,222.8,224.21,221.54,218.14,212.31,211.71,213.37,216.79,220.98,226.05,224.33,225.32,222.11,229.87,225.86,219.97,217.01,214.06,209.2,202.11,197.08,182.23,177.59,179.07,174.25,160.88,150.15,139.39,127.48,116.5,105.09,96.22,93.52,94.32,89.49,84.08,82.04,78.79,74.61,68.91,63.07,59.56,57.05,55.05,50.61,48.36,46.97,44.65,43.51,42.25,40.57,40.63,40.13,40.36,42.43,42.51,41.15,40.05,39.39
19/03/2020,38,38.91,39.73,39.69,38,37.85,39.41,36.96,37.17,35.55,33.52,32.61,30.86,28.6,27.55,26.14,23.55,22.79,20.54,20.34,20.25,18.86,17.7,16.12,14.8,12.97,10.97,9.76,9.18,9.22,9.44,8.74,7.35,5.56,4.68,4.13,4.59,3.65,3.81,3.98,4.7,4.32,4.16,4.7,5.93,5.17,5.42,6.12,6.47,7.39,9.58,10.81,11.72,11.84,13.57,15.21,16.59,15.55,18.75,20.11,20,20.78,20.49,19.68,19.61,22.02,24.58,26.55,28.61,30.49,29.97,30.26,32.91,33.6,34.55,35.58,35.98,37.76,41.79,43.37,44.5,45.67,45.28,43.65,42.87,42.17,43.27,44.37,45.46,45.31,42.58,40.21,36.53,35.31,35.06,33.46
20/03/2020,31.61,30.67,30.25,31.21,32.76,33.5,33.79,34.07,32.89,33.06,33.81,33.32,33.8,34.88,35.24,34.9,34.52,37.58,38.57,39.64,38.18,41.73,42.25,42.26,43.05,44.15,43.45,44.47,44.93,45.38,45.23,43.74,44.38,48.03,52.11,55.25,57.8,54.75,58.35,58.31,62.17,64.06,65.92,66.11,65.57,66.85,68.35,69.33,73.78,76.22,73.99,81.84,84.54,87.77,90.69,99.45,102.43,108.37,116.85,120.87,129.39,138.35,137.77,142.81,147.13,150.84,151.34,158.57,156.39,164.1,166.4,166.38,171.33,177.21,180.67,191.65,198.57,205.24,215.89,218.78,220.32,224.5,220.02,224.1,225.59,224.86,225.72,221.5,222.23,231.45,228.34,224.86,228.19,226.06,233.28,234.05
21/03/2020,231.33,230.09,230.2,231.34,228.76,222.34,223.61,222.83,223.29,226.19,232.81,230.7,228.36,227.18,229.6,234.9,233.72,237.27,233.94,226.95,224.85,219.83,219.53,217.43,211.89,210.17,207.7,207.28,217,230.88,250.4,264.44,273.91,299.7,324.28,355.5,369.9,383.45,395.98,410.49,420.89,443.37,451.38,447.88,452.6,462.67,459.77,451.19,448.49,453.31,454.63,445.45,442.01,442.26,438.33,429.98,414.27,411.74,405.34,400,392.98,385.51,377.61,369.22,362.2,348.74,343.75,334.38,311.54,295.7,293.37,276.38,266.76,259.5,260.14,258.37,255.02,258.25,262.66,261.46,261.52,262.14,261.89,263.8,265.29,264.3,263.11,256.33,252.67,252.41,255.5,252.1,246.95,243.11,243.9,245.65
22/03/2020,240.39,236.58,236.86,237.52,233.95,234.33,234.59,237.39,240.77,240.31,246.52,249.64,252.73,248.31,249.38,251.7,254.65,254.4,250.4,247.49,243.09,239.45,236.32,229,220.66,213.51,208.39,207.11,216.2,217.6,231.13,262.22,293.44,333.99,369.75,393.69,414.2,424.49,408.81,390.31,388.34,386.73,384.93,375.53,373.62,365.02,347.01,344.56,328.7,329.88,325.02,329.88,328.94,330.37,328.45,319.09,309.77,316.12,317.46,303.32,298.48,289.28,303.06,293.8,297.16,284.06,280.2,263.06,250.48,231.97,224.12,212.11,207.53,213.52,223.8,230.14,232.41,234.82,239.81,246.83,249.73,255.83,258.48,263.86,263.56,262.52,265.63,267.82,266.73,262.89,261.63,259.06,250.79,246.82,244.12,237.75
23/03/2020,229.87,228.76,224.17,214.93,212.81,207.75,206.04,201.72,196.78,194.53,188.34,186.34,186.57,186.29,190.18,189.6,186.97,183.38,179.78,181.01,181.12,186.08,185.41,182.23,180.88,174.52,170.79,166.95,162.66,166.38,176.13,183.82,203.28,226.93,253.04,268.7,278.97,288.46,292.48,288.83,278.57,267.63,258.98,241.5,235.75,230.8,226.72,222.65,219.17,209.36,200.09,186.97,179,175,167.54,161.48,154.1,150.38,150.24,153.28,151.07,152.82,150.99,153.27,151.43,158.59,152.74,140.55,138.22,129.15,128.82,131.52,140.09,147.32,156.92,161.81,169.32,181.97,194.04,202.51,207.29,215.77,220.66,228.91,236.67,238.09,236.9,241.11,243.53,243.3,240.81,235.83,225.36,215.4,208.84,207.5
24/03/2020,199.87,194.33,185.75,186.57,190.41,186.77,179.58,176.52,177.83,170.15,165.45,161.93,160.33,157.43,153.68,147.06,140.34,143.22,142.29,145.32,147.59,149.23,147.84,152.52,154.52,148.32,137.84,127.51,117.04,109.57,101.73,101.15,109.85,121.31,130.31,137.48,141.02,139.63,142.13,150.81,151.16,147.75,151.74,149.2,148.62,152.87,153.26,151.9,154.01,159.14,164.24,163.48,159.8,163.41,163.09,155.54,158.4,162.23,164.1,158.85,153.84,151.1,148.16,148.63,148.72,142.93,142.2,139.25,136.24,134.68,138.83,148.89,160.7,165.09,169.88,184.09,193.94,201.45,208.48,211.73,216.41,219.47,225.53,229.99,234.41,232.98,232.96,230.19,223.46,224.8,223.92,222.47,214.69,203.28,196.73,189.87
25/03/2020,185.97,182.4,176.96,176.85,172.27,174.29,172.59,173.4,174.46,173.36,172.23,168.41,164.24,161.91,160.43,150.66,140.56,137.21,133.41,126.95,124,121.82,121.13,117.12,112.34,108.64,99.89,86.02,77.73,67.98,63.8,63.82,66.65,75.99,80.16,79.93,80.39,89.58,94.19,96.43,98.31,101.38,105.15,108.05,117.85,127.45,145.02,151.36,158.17,163.45,161.26,171.74,175.81,181.98,190.12,193.72,204.23,210.36,213.85,221.47,224.53,233.6,232.88,233.48,231.65,231.51,224.76,229.07,220.07,217.78,214.56,214.87,220.87,225.02,230.38,238.34,249.57,250.47,246.88,245.19,240.4,238.9,238.97,235.73,231.3,227.75,221.28,218.99,216.9,216.28,215.93,205.71,202.56,196.22,194.36,192.36
26/03/2020,189.67,190.56,189.97,191.32,189.26,190.48,191.65,196.97,200.45,203.04,203.16,202.79,208.03,208.34,209.13,212.24,214.06,213.81,214.57,209.68,206.12,206.61,204.01,199.79,196.01,188.27,176.27,169.69,163.87,163.52,155.75,157.06,157.73,164.59,171.63,175.47,183.83,194.16,215.79,230.13,232.79,245.93,254.62,255.03,244.16,241.43,237.8,234.57,236.18,237.22,230.13,228.65,232.4,235.63,242.41,241.09,245.09,248.92,251.18,255.37,258.6,266.62,265.37,269.51,269.45,257.6,247.88,232.51,217.86,207.84,204.88,206.2,201.1,206.58,218.25,228.48,235.29,239.31,247.28,249.51,247.69,245.81,241.71,242.42,241.53,238.07,232.03,222.7,220.12,219.17,222.07,228.39,227.49,224.38,219.06,219.82
27/03/2020,217.58,214.25,209.93,213.53,212.22,207.57,205.12,208.6,211.05,218.41,216.6,213.46,214.86,218.43,218.4,221.33,220.77,222.45,221.47,217.44,213.26,214.39,210.55,201.86,198.06,190.91,181.33,165.94,147.61,138.7,127.55,121.84,122.44,126.36,127.41,129.97,135.11,144,154.98,162.2,170.32,181.19,183.21,180.52,186.47,185.72,185.09,185,186.76,193.82,195.57,201.13,200.87,210.7,216.72,224.55,233.03,233.45,237.77,238.53,233.83,238.42,241.26,236.41,236.47,233.96,221.09,208.71,208.49,215.85,213.08,211.22,216.51,225.61,239.31,246.68,246.58,248.96,245.18,243.24,238.21,230.07,227.31,224.23,217.14,204.92,194.5,190.7,187.64,175.2,163.07,157.53,151.48,144.88,141.92,139.23
28/03/2020,135.43,130.52,126.85,123.75,117.43,116.49,117.27,119.3,116.69,117.77,119.88,117.5,118.07,122.19,126.46,128.43,128.2,126.2,122.71,120.64,119.78,119.97,120.32,119.63,114.95,109.34,102.85,92.26,79.29,71.43,69.57,67.2,65.51,64.12,63.01,63.24,69.05,75.04,78.63,80.72,83.82,89.8,94.12,96.89,94.31,97.78,103.38,105.46,111.41,114.47,119.7,125.72,128.57,138.51,145.24,156.04,172.88,177.34,190.25,198.01,220.55,237.52,245.26,256.52,266.98,275.24,278.48,278.2,277.53,282.02,288.84,280.71,276.08,279.81,282.88,278.36,275.53,272.66,271.16,270.91,269.98,266.34,261.84,255.55,257.09,253.45,247.79,243.95,237.81,235.08,227.79,226.68,225.58,222.39,217.88,219.33
29/03/2020,218.27,219.62,219.68,221.09,223.22,219.93,224.57,234.23,236.88,240.78,248.65,254.48,255.71,265.55,268.65,269.77,270.07,281.16,290.06,307.9,314.87,325.93,330.53,334.85,339.5,346.53,353.07,356.31,367.16,371.9,380.43,387.61,393.8,397.55,403.12,413.56,419.53,427.45,424.81,432.02,443.77,457.12,452.95,456.84,456,464.3,469.99,469.52,468.42,464.32,465.72,464.53,462.32,465.66,457.73,457.63,465.25,454.16,455.13,451.66,452.77,449.59,443.88,441.41,431.37,428.56,414.16,398.45,371.44,357.98,331.06,307.3,287.13,264.63,250.75,233.82,225.86,218.4,209.97,204.38,203.13,198.22,198.74,196.56,191.24,186.88,182.48,176.8,166.64,153.55,149.22,139.44,135.25,130.26,122.99,120.1
30/03/2020,112.96,107.33,94.44,93.36,94.67,94.98,101.15,99.63,103.66,106.04,109.93,109.82,113.44,115.09,116.76,115.89,117.48,121.58,126.15,125.71,123.59,120.95,119.5,118.63,117.46,112.07,104.17,98.77,96.63,99.82,103.21,106.05,108.36,113.17,112.76,112.92,110.56,114.16,117.11,119.47,121.53,127.87,129.38,128.86,131.49,129.73,123.94,119.48,121.79,122.97,118.9,109.3,101.98,103.13,102.81,107.26,116.38,109.7,107.71,106.19,110.44,109.17,99.96,94.46,93.58,94.86,92.37,84.78,77.19,73.9,70.32,70.25,65.63,62.43,62.99,68.98,71.34,74.85,82.79,85.74,88.01,95.23,97.28,96.45,93.75,92.51,90.04,87.53,84.53,82.09,77.77,78.39,79.42,78.86,77.52,75.95
31/03/2020,76.23,74.35,73.56,69.66,66.01,65.02,64.61,63,60.39,59.02,58.55,56.55,57.09,57.6,58.5,57.49,58.63,60.02,59.5,56.74,54.6,52.98,49.43,47.47,42.29,39.47,35.01,33.58,34.03,34.32,36.8,36.48,37.81,40.86,42.99,39.68,38.28,38.96,38.18,38.9,38.94,37.16,39.18,38.52,39.45,40.97,39.06,34.28,34.29,34.64,35.03,34.93,34.24,34.41,34.33,34.24,36.26,35.35,35.63,36.16,35,35.66,33.16,32.42,34.33,35.6,33.96,33.11,33.62,32.7,32.37,32.93,34.24,39.26,44.91,50.51,55.43,58.52,59.43,58.4,56.54,57.97,58.38,57.47,55.68,51.98,52.74,52.49,49.74,46.83,46.96,47.71,50.22,53.32,55.15,58.81
01/04/2020,59.43,62.82,64.05,66.32,68.7,72.45,74.81,75.69,78.23,82.82,81.09,83.98,85.98,87,88.86,88.55,89.76,88.18,88.71,90.1,85.52,86.31,87.57,86.13,80.06,80.12,77.99,75.57,72.94,71.16,70.93,74.27,78.71,86.31,92.32,97.43,104.82,110.04,112.4,112.91,115.38,119.66,116.62,115.92,118.03,120.91,117.59,119.51,120.66,122.1,125.05,126.89,125.79,130.81,131.85,128.75,128.56,124.82,121,114.51,108.31,105.32,101.74,100.95,96.63,91.59,91.58,86.13,81.59,79.65,77.41,74.54,70.47,68.38,67.47,66.42,64.73,61.9,60.43,61.62,61.35,62.84,63.07,64.03,66.62,65.65,66.68,66.3,67.59,69.19,70.59,70.19,70.66,71.13,70.33,69.96
02/04/2020,70.3,72.25,73.59,73.5,73.55,74.79,76.68,77.08,77.72,79.46,78.87,79.24,77.94,78.54,79.44,80.04,81.58,80.8,82.92,86.13,87.94,88.72,87.65,87.84,88.23,88.31,87.55,89.82,95.41,104.74,113.31,124.85,138.04,151.63,165.16,176.95,186.04,195.65,198.89,193.37,192.64,197.43,203.98,214.13,225.57,230.12,232.62,242.51,251.55,256.46,264.41,267.06,263.51,273.95,279.57,293.14,288.19,293.79,297.2,308.6,310.95,302.54,305.15,304.36,301.62,302.64,295.45,289.36,292.77,288.09,294.02,307.63,318.51,321.91,326.32,333.75,326.34,318.06,309.14,300.35,297.84,295.27,292.66,297.27,300.57,300.31,308.19,313.89,316.4,310.2,297.84,289.66,279.16,271.97,266.88,261.95
